time,volume,aggregate volume,aggregate mass,speed(F)
34.9177996132193,0.024856590612399608,0.024856590612399608,54.684499347279136,1423.7202194357367
36.29693293814897,0.0009817490551316513,0.025838339667531258,56.84434726856877,1423.7202194357367
38.63376847267456,0.0016635009105380536,0.02750184057806931,60.504049271752486,1423.7202194357367
40.97060400720015,0.0016635009105380536,0.029165341488607364,64.1637512749362,1423.7202194357367
43.30743954172574,0.0016635009105380536,0.030828842399145417,67.82345327811991,1423.7202194357367
44.47585730898854,0.0008317504552690268,0.03166059285441444,69.65330427971178,1423.7202194357367
44.89728842432228,0.00030000235272259923,0.031960595207137045,70.3133094557015,1423.7202194357367
46.06570619158507,0.0008317504552690268,0.032792345662406075,72.14316045729336,1423.7202194357367
48.40254172611066,0.0016635009105380536,0.03445584657294413,75.80286246047709,1423.7202194357367
50.73937726063625,0.0016635009105380536,0.03611934748348218,79.4625644636608,1423.7202194357367
53.076212795161844,0.0016635009105380536,0.037782848394020234,83.12226646684451,1423.7202194357367
54.45534612009151,0.0009817490551316513,0.03876459744915189,85.28211438813415,1423.7202194357367
57.19464836976083,0.0019500024102035202,0.04071459985935541,89.5721196905819,1423.7202194357367
63.09468398443319,0.0042000020201322895,0.0449146018794877,98.81212413487295,1423.7202194357367
68.99471959910555,0.0042000020201322895,0.049114603899619996,108.05212857916399,1423.7202194357367
74.89475521377791,0.0042000020201322895,0.05331460591975229,117.29213302345504,1423.7202194357367
77.63405746344722,0.0019500024102035202,0.05526460832995581,121.58213832590279,1423.7202194357367
79.01319078837689,0.0009817490551316513,0.056246357385087466,123.74198624719243,1423.7202194357367
81.35002632290248,0.0016635009105380536,0.05790985829562552,127.40168825037614,1423.7202194357367
83.68686185742807,0.0016635009105380536,0.05957335920616357,131.06139025355986,1423.7202194357367
86.02369739195366,0.0016635009105380536,0.061236860116701625,134.72109225674356,1423.7202194357367
87.19211515921646,0.0008317504552690268,0.062068610571970655,136.55094325833545,1423.7202194357367
87.6135462745502,0.00030000235272259923,0.062368612924693256,137.21094843432516,1423.7202194357367
88.781964041813,0.0008317504552690268,0.06320036337996228,139.04079943591702,1423.7202194357367
91.11879957633859,0.0016635009105380536,0.06486386429050034,142.70050143910075,1423.7202194357367
93.45563511086418,0.0016635009105380536,0.0665273652010384,146.36020344228447,1423.7202194357367
95.79247064538977,0.0016635009105380536,0.06819086611157646,150.0199054454682,1423.7202194357367
97.17160397031944,0.0009817490551316513,0.06917261516670811,152.17975336675784,1423.7202194357367
99.91090621998875,0.0019500024102035202,0.07112261757691163,156.4697586692056,1423.7202194357367
105.81094183466111,0.0042000020201322895,0.07532261959704392,165.70976311349662,1423.7202194357367
111.71097744933347,0.0042000020201322895,0.07952262161717621,174.94976755778768,1423.7202194357367
117.61101306400583,0.0042000020201322895,0.08372262363730851,184.1897720020787,1423.7202194357367
120.35031531367514,0.0019500024102035202,0.08567262604751202,188.47977730452646,1423.7202194357367
121.72944863860481,0.0009817490551316513,0.08665437510264368,190.63962522581608,1423.7202194357367
124.0662841731304,0.0016635009105380536,0.08831787601318174,194.29932722899983,1423.7202194357367
126.40311970765599,0.0016635009105380536,0.0899813769237198,197.95902923218355,1423.7202194357367
128.73995524218157,0.0016635009105380536,0.09164487783425786,201.61873123536728,1423.7202194357367
129.90837300944438,0.0008317504552690268,0.09247662828952688,203.44858223695914,1423.7202194357367
130.32980412477812,0.00030000235272259923,0.09277663064224947,204.10858741294885,1423.7202194357367
131.49822189204093,0.0008317504552690268,0.0936083810975185,205.93843841454068,1423.7202194357367
133.83505742656652,0.0016635009105380536,0.09527188200805656,209.59814041772444,1423.7202194357367
136.1718929610921,0.0016635009105380536,0.09693538291859462,213.25784242090816,1423.7202194357367
138.5087284956177,0.0016635009105380536,0.09859888382913268,216.9175444240919,1423.7202194357367
139.88786182054736,0.0009817490551316513,0.09958063288426433,219.07739234538153,1423.7202194357367
142.62716407021668,0.0019500024102035202,0.10153063529446785,223.36739764782925,1423.7202194357367
148.52719968488904,0.0042000020201322895,0.10573063731460014,232.6074020921203,1423.7202194357367
154.4272352995614,0.0042000020201322895,0.10993063933473243,241.84740653641134,1423.7202194357367
160.32727091423376,0.0042000020201322895,0.11413064135486473,251.0874109807024,1423.7202194357367
163.0665731639031,0.0019500024102035202,0.11608064376506824,255.37741628315013,1423.7202194357367
164.44570648883274,0.0009817490551316513,0.1170623928201999,257.5372642044398,1423.7202194357367
166.78254202335833,0.0016635009105380536,0.11872589373073796,261.1969662076235,1423.7202194357367
169.11937755788392,0.0016635009105380536,0.12038939464127602,264.85666821080724,1423.7202194357367
171.4562130924095,0.0016635009105380536,0.12205289555181408,268.51637021399097,1423.7202194357367
172.62463085967232,0.0008317504552690268,0.1228846460070831,270.34622121558283,1423.7202194357367
173.04606197500607,0.00030000235272259923,0.12318464835980569,271.0062263915725,1423.7202194357367
174.21447974226888,0.0008317504552690268,0.12401639881507472,272.8360773931644,1423.7202194357367
176.55131527679447,0.0016635009105380536,0.12567989972561278,276.4957793963481,1423.7202194357367
178.88815081132006,0.0016635009105380536,0.12734340063615082,280.1554813995318,1423.7202194357367
181.22498634584565,0.0016635009105380536,0.12900690154668887,283.8151834027155,1423.7202194357367
182.6041196707753,0.0009817490551316513,0.12998865060182052,285.97503132400516,1423.7202194357367
185.34342192044463,0.0019500024102035202,0.13193865301202404,290.26503662645285,1423.7202194357367
191.243457535117,0.0042000020201322895,0.13613865503215633,299.5050410707439,1423.7202194357367
197.14349314978935,0.0042000020201322895,0.14033865705228862,308.745045515035,1423.7202194357367
203.0435287644617,0.0042000020201322895,0.14453865907242092,317.98504995932603,1423.7202194357367
205.78283101413103,0.0019500024102035202,0.14648866148262443,322.27505526177373,1423.7202194357367
207.1619643390607,0.0009817490551316513,0.14747041053775609,324.4349031830634,1423.7202194357367
209.49879987358628,0.0016635009105380536,0.14913391144829413,328.09460518624707,1423.7202194357367
211.83563540811187,0.0016635009105380536,0.15079741235883218,331.7543071894308,1423.7202194357367
214.17247094263746,0.0016635009105380536,0.15246091326937022,335.4140091926145,1423.7202194357367
215.34088870990027,0.0008317504552690268,0.15329266372463926,337.2438601942064,1423.7202194357367
215.76231982523402,0.00030000235272259923,0.15359266607736186,337.90386537019606,1423.7202194357367
216.93073759249683,0.0008317504552690268,0.1544244165326309,339.733716371788,1423.7202194357367
219.26757312702242,0.0016635009105380536,0.15608791744316894,343.39341837497165,1423.7202194357367
221.604408661548,0.0016635009105380536,0.15775141835370698,347.05312037815537,1423.7202194357367
223.9412441960736,0.0016635009105380536,0.15941491926424503,350.7128223813391,1423.7202194357367
225.32037752100325,0.0009817490551316513,0.16039666831937668,352.8726703026287,1423.7202194357367
228.05967977067257,0.0019500024102035202,0.1623466707295802,357.16267560507646,1423.7202194357367
233.95971538534494,0.0042000020201322895,0.1665466727497125,366.40268004936746,1423.7202194357367
239.8597510000173,0.0042000020201322895,0.1707466747698448,375.6426844936585,1423.7202194357367
245.75978661468966,0.0042000020201322895,0.17494667678997708,384.8826889379496,1423.7202194357367
248.49908886435898,0.0019500024102035202,0.1768966792001806,389.17269424039733,1423.7202194357367
249.87822218928864,0.0009817490551316513,0.17787842825531225,391.33254216168694,1423.7202194357367
252.21505772381423,0.0016635009105380536,0.1795419291658503,394.99224416487067,1423.7202194357367
254.55189325833982,0.0016635009105380536,0.18120543007638834,398.65194616805434,1423.7202194357367
256.8887287928654,0.0016635009105380536,0.1828689309869264,402.31164817123806,1423.7202194357367
258.05714656012816,0.0008317504552690268,0.18370068144219542,404.1414991728299,1423.7202194357367
258.4785776754619,0.00030000235272259923,0.18400068379491802,404.80150434881966,1423.7202194357367
259.6469954427247,0.0008317504552690268,0.18483243425018706,406.6313553504115,1423.7202194357367
261.98383097725025,0.0016635009105380536,0.1864959351607251,410.29105735359525,1423.7202194357367
264.32066651177587,0.0016635009105380536,0.18815943607126315,413.9507593567789,1423.7202194357367
266.65750204630143,0.0016635009105380536,0.1898229369818012,417.61046135996264,1423.7202194357367
268.0366353712311,0.0009817490551316513,0.19080468603693285,419.77030928125225,1423.7202194357367
270.77593762090044,0.0019500024102035202,0.19275468844713636,424.0603145837,1423.7202194357367
276.6759732355728,0.0042000020201322895,0.19695469046726866,433.30031902799107,1423.7202194357367
282.5760088502452,0.0042000020201322895,0.20115469248740095,442.54032347228207,1423.7202194357367
288.4760444649176,0.0042000020201322895,0.20535469450753324,451.7803279165731,1423.7202194357367
291.21534671458693,0.0019500024102035202,0.20730469691773676,456.0703332190209,1423.7202194357367
292.5944800395166,0.0009817490551316513,0.2082864459728684,458.2301811403105,1423.7202194357367
294.9313155740422,0.0016635009105380536,0.20994994688340646,461.8898831434942,1423.7202194357367
297.2681511085678,0.0016635009105380536,0.2116134477939445,465.5495851466779,1423.7202194357367
299.60498664309335,0.0016635009105380536,0.21327694870448255,469.2092871498616,1423.7202194357367
300.77340441035614,0.0008317504552690268,0.2141086991597516,471.03913815145347,1423.7202194357367
301.1948355256899,0.00030000235272259923,0.21440870151247418,471.6991433274432,1423.7202194357367
302.36325329295266,0.0008317504552690268,0.21524045196774322,473.5289943290351,1423.7202194357367
304.7000888274782,0.0016635009105380536,0.21690395287828126,477.1886963322188,1423.7202194357367
307.03692436200384,0.0016635009105380536,0.2185674537888193,480.84839833540246,1423.7202194357367
309.3737598965294,0.0016635009105380536,0.22023095469935736,484.5081003385862,1423.7202194357367
310.7528932214591,0.0009817490551316513,0.221212703754489,486.6679482598758,1423.7202194357367
313.4921954711284,0.0019500024102035202,0.22316270616469253,490.95795356232355,1423.7202194357367
319.3922310858008,0.0042000020201322895,0.22736270818482482,500.1979580066146,1423.7202194357367
325.2922667004732,0.0042000020201322895,0.2315627102049571,509.4379624509057,1423.7202194357367
331.1923023151456,0.0042000020201322895,0.2357627122250894,518.6779668951967,1423.7202194357367
333.9316045648149,0.0019500024102035202,0.23771271463529292,522.9679721976444,1423.7202194357367
335.3107378897446,0.0009817490551316513,0.23869446369042457,525.1278201189341,1423.7202194357367
337.64757342427015,0.0016635009105380536,0.24035796460096262,528.7875221221178,1423.7202194357367
339.98440895879577,0.0016635009105380536,0.24202146551150067,532.4472241253014,1423.7202194357367
342.32124449332133,0.0016635009105380536,0.2436849664220387,536.1069261284852,1423.7202194357367
343.4896622605841,0.0008317504552690268,0.24451671687730775,537.9367771300771,1423.7202194357367
343.91109337591786,0.00030000235272259923,0.24481671923003034,538.5967823060668,1423.7202194357367
345.07951114318064,0.0008317504552690268,0.24564846968529938,540.4266333076587,1423.7202194357367
347.4163466777062,0.0016635009105380536,0.24731197059583743,544.0863353108423,1423.7202194357367
349.7531822122318,0.0016635009105380536,0.24897547150637547,547.746037314026,1423.7202194357367
352.0900177467574,0.0016635009105380536,0.2506389724169135,551.4057393172097,1423.7202194357367
