time,volume,aggregate volume,aggregate mass,speed(F)
15.995309584778923,0.011386423654486437,0.011386423654486437,25.05013203987016,1423.7202194357367
17.374442909708588,0.0009817490551316513,0.012368172709618088,27.209979961159796,1423.7202194357367
19.71127844423418,0.0016635009105380536,0.014031673620156141,30.86968196434351,1423.7202194357367
22.04811397875977,0.0016635009105380536,0.015695174530694196,34.52938396752723,1423.7202194357367
24.38494951328536,0.0016635009105380536,0.01735867544123225,38.18908597071095,1423.7202194357367
25.553367280548155,0.0008317504552690268,0.018190425896501276,40.018936972302804,1423.7202194357367
25.974798395881894,0.00030000235272259923,0.018490428249223874,40.67894214829252,1423.7202194357367
27.14321616314469,0.0008317504552690268,0.0193221787044929,42.50879314988438,1423.7202194357367
29.48005169767028,0.0016635009105380536,0.020985679615030953,46.1684951530681,1423.7202194357367
31.81688723219587,0.0016635009105380536,0.022649180525569006,49.82819715625181,1423.7202194357367
34.15372276672146,0.0016635009105380536,0.02431268143610706,53.48789915943553,1423.7202194357367
35.53285609165113,0.0009817490551316513,0.02529443049123871,55.64774708072516,1423.7202194357367
38.27215834132044,0.0019500024102035202,0.02724443290144223,59.937752383172906,1423.7202194357367
44.1721939559928,0.0042000020201322895,0.03144443492157452,69.17775682746394,1423.7202194357367
50.072229570665165,0.0042000020201322895,0.03564443694170681,78.41776127175498,1423.7202194357367
55.97226518533753,0.0042000020201322895,0.039844438961839104,87.65776571604603,1423.7202194357367
58.71156743500684,0.0019500024102035202,0.04179444137204263,91.94777101849378,1423.7202194357367
60.09070075993651,0.0009817490551316513,0.04277619042717428,94.10761893978342,1423.7202194357367
62.4275362944621,0.0016635009105380536,0.044439691337712334,97.76732094296713,1423.7202194357367
64.76437182898769,0.0016635009105380536,0.04610319224825039,101.42702294615086,1423.7202194357367
67.10120736351328,0.0016635009105380536,0.04776669315878844,105.08672494933457,1423.7202194357367
68.26962513077608,0.0008317504552690268,0.04859844361405747,106.91657595092643,1423.7202194357367
68.69105624610982,0.00030000235272259923,0.04889844596678007,107.57658112691615,1423.7202194357367
69.85947401337262,0.0008317504552690268,0.0497301964220491,109.40643212850803,1423.7202194357367
72.19630954789821,0.0016635009105380536,0.051393697332587154,113.06613413169174,1423.7202194357367
74.5331450824238,0.0016635009105380536,0.05305719824312521,116.72583613487545,1423.7202194357367
76.86998061694939,0.0016635009105380536,0.05472069915366326,120.38553813805918,1423.7202194357367
78.24911394187906,0.0009817490551316513,0.055702448208794914,122.54538605934881,1423.7202194357367
80.98841619154837,0.0019500024102035202,0.05765245061899844,126.83539136179657,1423.7202194357367
86.88845180622073,0.0042000020201322895,0.06185245263913072,136.07539580608758,1423.7202194357367
92.78848742089309,0.0042000020201322895,0.06605245465926302,145.31540025037864,1423.7202194357367
98.68852303556545,0.0042000020201322895,0.07025245667939531,154.55540469466968,1423.7202194357367
101.42782528523476,0.0019500024102035202,0.07220245908959882,158.84540999711743,1423.7202194357367
102.80695861016443,0.0009817490551316513,0.07318420814473048,161.00525791840704,1423.7202194357367
105.14379414469002,0.0016635009105380536,0.07484770905526854,164.6649599215908,1423.7202194357367
107.48062967921561,0.0016635009105380536,0.0765112099658066,168.32466192477452,1423.7202194357367
109.8174652137412,0.0016635009105380536,0.07817471087634466,171.98436392795824,1423.7202194357367
