x,y
0.0,5.65
15.392966412072944,5.65
65.25703362525891,58.04999997174533
73.44296644940479,58.04999997174533
123.30703366259075,5.649999999999999
127.4000000746637,5.649999999999999
127.4000000746637,-5.649999999999999
123.30703366259075,-5.649999999999999
73.44296644940479,-58.04999997174533
65.25703362525891,-58.04999997174533
15.392966412072944,-5.65
0.0,-5.65
0.0,-69.35
138.7,-69.35
138.7,69.35
0.0,69.35
